product_id,product_name,product_desc,cat_id,cat_name,parent_category_name,cat_path
"80244","Lombardy Speaker/Power Bank Gift Set","Lombardy Speaker & Power Bank Gift Set includes...
D105 - Lombardy Speaker Water bottle
- Innovative wireless speaker and Tritan sport bottle combo
- Rechargeable 300mAh battery with minimum wireless range of 10m/33ft
- BPA free Tritan bottle with integrated carry-handle twist cap 
O143 - Ace Portable Power Bank
- Mobile power charger for phones and portable devices 
- Rechargeable USB 2600 mAh compact Power Bank  
- Micro USB to USB charging cable included","51","Speakers","Tech","Tech > Speakers"
"80073","Euro Design® Rocker","- High fidelity wireless speaker with metal casing
- Wireless technology allows your device to connect with a long lasting 520mAH lithium-ion battery, up to 10 hours playback time
- Synchronized buttons allow you to stop, play, skip and backtrack music, as well as increase/decrease volume, TF card supported
- Includes USB to micro USB cable to charge internalm battery, a 3.5 mm to connect non-wireless devices
- Integrated microphone for handsfree calling over your mobile device","51","Speakers","Tech","Tech > Speakers"
"80072","Euro Design® Power Tube","- 2,600 mAH portable power bank, speaker and mobile stand
- Rubberized ABS finish
- LED battery life indicator
- Compatible with any mobile device with an auxiliary input
- Includes a micro USB to USB and an auxiliary cable

Product Size:  5.375"" x 1.125""","51","Speakers","Tech","Tech > Speakers"
"79073","Lombardy Speaker Bottle - 16oz","- Innovative wireless speaker and Tritan sport bottle combo
- Experience wireless on-bottle sound or detach speaker for portability 
- Rechargeable 300mAh battery with minimum wireless range of 10m/33ft
- BPA free Tritan bottle with integrated carry-handle twist cap 
- Wide mouth bottle opening for ice cubes and easy cleaning
- Compliance: FCC, CE, RoHS","51","Speakers","Tech","Tech > Speakers"
"78834","Cerruti 1881® Block Speaker","The Cerruti 1881® Block Speaker & earphone is a two-in-one innovative product, functioning as wireless earphones and as a speaker. The speaker serves as a charging case for the earphones that are included and delivered inside the speaker. The speaker has a power of 5 watts. The item is charged with a USB-C charger. It has HD sound and uses Bluetooth V5.1 technology. The battery capacity is 800 mAH, allowing for 5 hours of earbuds playtime & 3,5 hours of speaker playtime. Compact & easy to use it is the perfect carry around solution for music display. It is delivered in a luxurious CERRUTI 1881 gift box, including the full set of speaker & earbuds, with 2 sets of ear tips (small & large) as well as a Type-C charging cable & user manual.

Product Size: 2.44"" W x 4.33"" H","51","Speakers","Tech","Tech > Speakers"
"68836","ZoëS Thermal Bottle with Integrated Wireless Speaker Base","Singing water bottle 17 oz double wall 18/8 stainless steel thermal
bottle with vacuum insulation, and copper lining. hot 12 hours cold 24
hours. Playing time: 6+ hours Charging Time: 2 hours.","51","Speakers","Tech","Tech > Speakers"
"68832","Golf Tech Kit 3.0","Get the kit that any golfer would love to have. It comes with a Seek
Lite to keep track of your keys, a power bank and charging cable to
help keep your devices charged, and best yet, a Soul Speaker to hook
on to your golf bag while teeing away for your next albatross. So
before you hit the links, make sure you have your Golf Tech Kit.
Includes: #2218 Soul Speaker #2170 Clip Power Bank 5000 mAh #2054
Charge All Cable 2.0 #2840 Seek Lite wireless Tracker","51","Speakers","Tech","Tech > Speakers"
"68800","Awesome Mixtape Wireless Speaker","Hear your mix straight from the tape with the Awesome Mixtape wireless
speaker. Get big and clear sounds with built-in speakers that are
great for work-outs or relaxing. The fun retro cassette fits easily in
your pocket when you are on the go. Customize the ""A-side"" label with
a full-color design that will show off your brand with style points.","51","Speakers","Tech","Tech > Speakers"
"68796","Chi-Charge Tilty - Wireless Speaker and Charging Pad","The perfect combination of wireless power and sound! The Air Mozart
combines wireless and Wireless Charging technologies to provide you
with wireless sound AND wireless charging for compatible devices.
Simply place your wireless-charging-compatible device on the charging
pad and watch your phone power up!","51","Speakers","Tech","Tech > Speakers"
"68794","Chi-Charge Beethoven -  Desktop Wireless Speaker and Charging Power Station","The Chi-Charge Beethoven provides a powerful audio experience from its
detachable wireless speaker while charging your device, wirelessly or
by USB port. To charge, set your wireless charging enabled device on
the Chi-Charge Beethovan device stand to begin charging. And don't
worry if your device is not wireless charging enabled! The USB port on
the back of the unit allows you to charge your device with its USB
charging cable. Packaged in an executive black gift box and branded on
the lea","51","Speakers","Tech","Tech > Speakers"
"68782","Urban Kanteen Wireless Speaker - Fashion","The Urban Kanteen Fashion is designed with a clean, crisp, powerful
sound combined with a full-color face to show off your client's
message. The leather strap and stand attachments allow this wireless
speaker to be the perfect wall or table accent where your client's
message will always have a display. Specifications: Working Voltage:
3.2V-4.2V, Power Input: DC 5V/1A, Frequency Range: 100Hz-18KHz, Output
Power: 12W, Product Size: 205 x 205 x 57mm, Battery Capacity: 4000 mAh","51","Speakers","Tech","Tech > Speakers"
"68781","Urban Kanteen Wireless Speaker - CLASSIC","The Urban Kanteen is designed with a clean, crisp, powerful sound
combined color options that blend well with any home or office decor.
The leather strap and stand attachments allow this wireless speaker to
be the perfect wall or table accent where your client's message will
always have a display. Available with full-color digital printing.","51","Speakers","Tech","Tech > Speakers"
"68780","NANO TWINS with custom sleeve","Portable stereo surround sound speakers that come with a beautiful
custom full-color sleeve for maximum brand exposure. Simply pair this
stylish pair of wireless Speakers to each other, and then to your
smartphone to enjoy the sound of your favorite music and movies all
around you! You can also loan one to a friend as the Nano Twins can be
used independently as well!","51","Speakers","Tech","Tech > Speakers"
"68779","Nano Twins","Enjoy the experience of portable, stereo surround-sound with the Nano
Twins. Simply pair this stylish pair of wireless Speakers to each
other, and then to your smart phone to enjoy the sound of your
favorite music and movies all around you! You can also loan one to a
friend as the Nano Twins can be used independently as well!","51","Speakers","Tech","Tech > Speakers"
"68774","Grammi Wireless Speaker - Fashion with full color front","A classic take on a modern speaker. The gramophone has been an ageless
symbol of musical innovation represented in awards and industry
revered products. This retro speaker is equipped with a powerful
speaker and a wireless capability, bringing an ageless classic to a
modern era. With a large screen cover your client's logo will be the
center of attention at any event.","51","Speakers","Tech","Tech > Speakers"
"68773","Grammi Wireless Speaker - Classic with metal plate","A classic take on a modern speaker. The gramophone has been an ageless
symbol of musical innovation represented in awards and industry
revered products. This retro speaker is equipped with a powerful
speaker and a wireless capability, bringing an ageless classic to a
modern era.","51","Speakers","Tech","Tech > Speakers"
"68766","TIMEBOX SMART Wireless SPEAKER","The TimeBox Wireless Speaker is a smart music gadget beyond your
imagination. A wireless speaker, lamp, digital palette, thermometer
plus alarm clock - all in one! Use the interactive mobile app to
create your own graphics and so much more! Also includes a
professional sleep-aid system to improve sleep quality with a handful
of nature sounds. The TimeBox will continue to grow and evolve with
its software updates!","51","Speakers","Tech","Tech > Speakers"
"68760","TILTY Wireless Wireless Speaker","The Tilty wireless wireless speaker features full color printing, high
quality sound, and includes 3 AA batteries. Pair with your devices to
enjoy great sound.","51","Speakers","Tech","Tech > Speakers"
"68753","CityScape LITE Wireless Speaker","The CityScape Lite wireless wireless speakerphone turns any phone,
tablet or mobile device into a portable sound system. Features high
definition sound with a built in mic for easy hands-free calling.
Stock City Options: Chicago Las Vegas Los Angeles New York San
Francisco Seattle St.Louis","51","Speakers","Tech","Tech > Speakers"
"68741","Tiki Sound Speaker 2-Pack","A fun pair of wireless speakers with different lighting modes and
built-in sounds. Each has a handle, to easily suspend on a hook, and
an attachable pole for placing them to the ground. When paired
together, they support a True Wireless Stereo (TWS) function.","51","Speakers","Tech","Tech > Speakers"
"68739","H2O Mag-N-Stand Pair","This portable speaker pair features TWS functionality. Synced two
units, it creates unparalleled surround sound. Comes with a built-in
super-strong magnet, making it easy to attach to golf carts and any
metal surface. With its compact size, IPX4 water-resistant design, and
powerful sound, it's the perfect choice for golfing and other outdoor
activities.","51","Speakers","Tech","Tech > Speakers"
"68718","Boomboxx Wireless Speaker","A wireless speaker with full-color printing on the front. It has a
powerful sound output with two 4W speaker units. It's great for
in-the-office background music or recreational get-togethers.","51","Speakers","Tech","Tech > Speakers"
"68715","Awesome Mixtape 2.0 Wireless Speaker with One Cable™ Power Bank","The Awesome Mixtape 2.0 Wireless Speaker is now a 2,000 mAh capacity
power bank and a wireless speaker. Get ready to travel with big sounds
for workouts or relaxing, and also comes with the new ONE CABLE
(Type-C-to-Lightning) that comes stored on one side of the Awesome
Mixtape 2.0 for your convenience. This fun retro cassette design is
customized on the ""A-side"" and ""B-side"" labels with full-color
printing that will show off a brand with style points.","51","Speakers","Tech","Tech > Speakers"
"68711","Tiki Sound Wireless Speaker","A fun wireless speaker with different lighting modes, as well as a
white noise mode. It also supports True Wireless Stereo (TWS) function
when you connect two together.","51","Speakers","Tech","Tech > Speakers"
"68685","H2O Mag-N-Stand","This portable speaker features TWS functionality. Synced two units, it
creates unparalleled surround sound. Comes with a built-in
super-strong magnet, making it easy to attach to golf carts and any
metal surface. With its compact size, IPX4 water-resistant design, and
powerful sound, it's the perfect choice for golfing and other outdoor
activities.","51","Speakers","Tech","Tech > Speakers"
"68683","Energizer H2O-MAG Speaker","The Energizer Mag-N-Stand speaker is designed for outdoor activities
with iPX5 rating. 10 Watts speaker drivers deliver clear and powerful
sound. It is not only a speaker with 4000 mAh battery capacity, it has
a Type-C port that can charge a phone or other portable devices. It
also has strong built-in magnets for easy mounting on golf carts and
other metal surfaces.","51","Speakers","Tech","Tech > Speakers"
"68682","Sound Machine Lite","The Sound Machine Lite is our newest and easy-to-use wellness device.
It provides six built-in sounds to help busy business professionals
find calm during or after any busy day at home or the office.","51","Speakers","Tech","Tech > Speakers"
"68651","Sound in the Boxx","A wireless speaker wrapped in a completely customizable boombox-styled
Mailer Gift Box. It has a powerful sound output with two 4W speaker
units. It's great for in-the-office background music or recreational
get-togethers.","51","Speakers","Tech","Tech > Speakers"
"68633","Clear Sound Wireless Speaker","A perfect gift for tech enthusiasts who appreciate the inner workings
of electronics. The clear outer case allows a user to see the
speaker's circuitry inside the case while listening to their favorite
tunes. The other side has a light panel with multiple fun light
pattern sequence options. Specifications: Charging Voltage of Speaker:
5V/1A Maximum Audio Power: 5W Response Frequency: 70Hz-18KHz Wireless
Distance: 10M Battery Capacity: 500 mAh (3.7V)","51","Speakers","Tech","Tech > Speakers"
"68630","GroundSound Recycled Coffee Grounds Wireless Speaker","The GroundSound is a special eco-conscious wireless speaker made with
recycled coffee grounds. The speaker casing is 5% plant fiber, 70%
recycled plastic, and 25% recycled coffee grounds provided by an
instant coffee manufacturer. You not only get to give a great-sounding
speaker, but you also show your support for earth-friendly products.
The speaker case exterior has a fun lightly-speckled coffee ground
pattern. The top handle is also an easy spring clip to hook it onto a
bag conveniently.","51","Speakers","Tech","Tech > Speakers"
"68622","Calm and Relax Cozy Kit with Candle (3 Pieces)","The Calm and Relax Cozy Kit 3-piece set comes with our Sound Machine,
Massage Gun with Zip Case Packaging, and candle. It's a great way to
give the gift of self-care and wellness to a team that works hard
throughout the year. Includes: #2085Z Massage Gun With Zip Case
Packaging, #2061 Sound Machine, candle with an engraved bamboo lid,
and Full-color box cover decal (note: print decoration is not printed
directly on the box). Prop 65 pass for #2085Z Massage Gun & #2061
Sound Machine.","51","Speakers","Tech","Tech > Speakers"
"68614","Soul Speaker","The Soul Speaker is a portable wireless speaker with a lever clip to
easily attach to a backpack, handbag or carrying case while traveling.","51","Speakers","Tech","Tech > Speakers"
"68613","Soul Speaker with Branded Can Packaging","The Soul Speaker is a portable Bluetooth speaker with a lever clip to
easily attach to a backpack, handbag, or carrying case while
traveling. Plus, it comes packaged in a fun and unique custom-branded
pull-tab pop-can. It's a memorable and playful way to give a gift that
will bring the joy of music while on 'Soul'ful journeys.

It is available for full-color printing on the speaker grill and
pop-can packaging.","51","Speakers","Tech","Tech > Speakers"
"68606","Bonsai Tree Light with Wireless Speaker and Charger","It's a wireless charger and speaker that is not only useful but
elegant as well. It's a modern design with a natural wood lampshade
inspired by the bonsai tree. Simply press the button on the top of the
lamp to start listening to your favorite music. Play motivational
music throughout your busy work day or switch over to the Good Night
Mood mode light and listen to some relaxing sounds at the end of a
busy day. Light up any office or home with this beautiful item.","51","Speakers","Tech","Tech > Speakers"
"68591","A1 Bamboo Wireless Speaker","Chic wireless speaker with bamboo decoration area provides a clean
look and great sound. Print or engrave the bamboo surface to promote
your event or message! Packed in gift box packaging.","51","Speakers","Tech","Tech > Speakers"
"68590","PU Leather Bound Wireless Speaker","This executive PU leather wireless Speaker is designed to provide the
high definition sound your digital life demands. Simply pair your
handheld device with the speaker to enjoy dynamic sound.","51","Speakers","Tech","Tech > Speakers"
"68589","Lean On Me Jr.","This phone and tablet stand wireless speaker is designed to provide
the high definition sound your digital life demands with a great full
color grill. Simply pair your handheld device, place it on the stand,
and enjoy the dynamic sound.","51","Speakers","Tech","Tech > Speakers"
"68588","Thunder Wireless Speaker","The Thunder wireless wireless speakerphone is designed to provide the
high definition sound your digital life demands. Simply pair your
handheld device with the Thunder to enjoy dynamic sound and make phone
calls hands free.","51","Speakers","Tech","Tech > Speakers"
"68587","Salt and Pepper LITE Wireless Speaker","The Salt and Pepper Speaker Lite is an economical, mini wireless
wireless speaker. Simply pair your handheld device with the Salt and
Pepper Speaker to enjoy dynamic sound.","51","Speakers","Tech","Tech > Speakers"
"68586","Lean On Me","This phone and tablet stand wireless speaker is designed to provide
the high definition sound your digital life demands. Simply pair your
handheld device with the Lean On Me to enjoy dynamic sound and place
device in the stand.","51","Speakers","Tech","Tech > Speakers"
"68585","Tile Wireless Speaker","The Tile wireless speaker is a compact and modern-styled audio device
that is designed to provide high-definition sound at home or the
office. Simply pair your handheld device via wireless or connect to
the auxiliary audio port( 1/8"" output) and enjoy.","51","Speakers","Tech","Tech > Speakers"
"68584","BluePRISM Wireless Speaker","This bright and fun wireless speaker is a great memorable gift for
anyone! Simply pair your device to enjoy dynamic sound.","51","Speakers","Tech","Tech > Speakers"
"68583","BlueSQUARE Wireless Speaker","The BlueSQUARE wireless Speaker features great sound quality and up to
6 hours of play time. In addition, a built-in microphone allows you to
answer calls with the push of a button. A handy carrying case,
instructions, and a USB charging cable are all included.","51","Speakers","Tech","Tech > Speakers"
"68582","BlueJAZZ Wireless Speaker with Mic","This jazzy wireless speaker is a great gift for anyone who loves
music. Simply pair your device to enjoy dynamic sound and hands free
calling.","51","Speakers","Tech","Tech > Speakers"
"68581","BlueSEQUOIA - Wireless Speaker and Charging Station","Wireless wireless speaker and wireless Qi charging station that looks
great on any desktop and is a fantastic option for an executive gift.
What is Wireless Qi Charging? Qi wireless charging is an exciting new
technology that enables select portable devices to recharge without
any wires. Simply position the device on the BlueSequoia and it will
begin to charge without the hassle of having to plug in a charging
cable. Features: Digital Clock, Alarm, Temperature, Material: MDF with
wood veneer","51","Speakers","Tech","Tech > Speakers"
"68580","BlueSPLASH Floating Wireless Speaker","This water-resistant floating speaker bring your music right next to
you in the water. Simply pair your handheld device with the floating
speaker to enjoy dynamic sound.","51","Speakers","Tech","Tech > Speakers"
"68579","BlueCUBE Wireless Speaker","A mini, high-definition, and wireless wireless speaker that provides
the high definition sound your digital life demands. Simply pair your
handheld device with the BlueCUBE to enjoy dynamic sound.","51","Speakers","Tech","Tech > Speakers"
"68578","Toucan Wireless Speaker","The Toucan wireless wireless speakerphone turns any phone, tablet or
mobile device into a portable sound system. Features high-definition
sound with a built-in mic for easy hands-free calling.","51","Speakers","Tech","Tech > Speakers"
"68577","BlueMIKE Wireless Speaker with Built-in Microphone","The BlueMIKE wireless wireless speaker and speakerphone is designed to
provide the high definition sound your digital life demands. Simply
pair your handheld device with the BlueMIKE to enjoy dynamic sound.
Also, BlueMIKE makes for a fun way to talk to friends and family hands
free!","51","Speakers","Tech","Tech > Speakers"
"68576","BlueNANO","The BlueNANO is a mini, high definition wireless speaker designed to
provide the high definition sound your digital life demands. Simply
pair your handheld device with the BlueNANO to enjoy dynamic sound.","51","Speakers","Tech","Tech > Speakers"
"68575","Cloth Speaker","The Cloth Speaker features a large full color imprint area and great
sound quality. Compatible with laptops, mp3 players, and most cell
phones. Rotatable metal holder can be put on the table or hung onto a
hook. Can be used for over 8 hours with 2 AAA batteries (included).","51","Speakers","Tech","Tech > Speakers"
"68574","H2O Speaker with Custom Strap","If you know of a business team with a youthful spirit and who carries
a play-hard attitude and culture, then this stylish and tough
water-resistant wireless speaker is a great promo option. It has a
minimal design that delivers great sound quality to pump you up on
your way to the gym or the next big business meeting. It has an IPX4
water-resistant rating and comes with a decorated strap.","51","Speakers","Tech","Tech > Speakers"
"68573","H2O Speaker with Strap","If you know of a business team with a youthful spirit and who carries
a play-hard attitude and culture, then this stylish and tough
water-resistant wireless speaker is a great promo option. It has a
minimal design that delivers great sound quality to pump you up on
your way to the gym or the next big business meeting. It has an IPX4
waterproof rating and comes with a strap.","51","Speakers","Tech","Tech > Speakers"
"68569","Turntable Wireless Speaker with Custom Record Envelope and Custom Sleeve","The wireless Turntable Speaker adopts a classic retro design, combined
with perfect sound quality to bring you an excellent audio experience.
The Turntable Speaker is packaged in a gift box and can be decorated
with a custom decal on the faux vinyl record and your logo printed in
full color on the side of the Turntable Speaker.","51","Speakers","Tech","Tech > Speakers"
"68568","Turntable Wireless Speaker with Custom Record Envelope and Custom Gift Box","The wireless Turntable Speaker adopts a classic retro design, combined
with perfect sound quality to bring you an excellent audio experience.
The Turntable Speaker is packaged in a gift box and can be decorated
with a custom decal on the faux vinyl record and your logo printed in
full color on the side of the Turntable Speaker.","51","Speakers","Tech","Tech > Speakers"
"68567","Turntable Wireless Speaker with Custom Record Envelope","The wireless Turntable Speaker adopts a classic retro design, combined
with perfect sound quality to bring you an excellent audio experience.
The Turntable Speaker is packaged in a gift box and can be decorated
with a custom decal on the faux vinyl record and your logo printed in
full color on the side of the Turntable Speaker.","51","Speakers","Tech","Tech > Speakers"
"68561","Narwhal Speaker-Lid 20 oz","Welcome to NARWHAL Life! A world previously unknown where your
favorite, trusty tumbler is transformed into your own musical oasis.
Thanks to the genius of NARWHAL, you no longer have to carry extra
speakers because we just upgraded your spare lid into something cool
that keeps you connected to what matters while you're trying to
disconnect from what doesn't. Fits most standard 20oz stainless steel
tumblers. Use a cable and clip the NARWHAL on any cooler bag, golf
bag, backpack, ...etc","51","Speakers","Tech","Tech > Speakers"
"68560","Duet Wireless Earbuds & Speaker","The Duet Wireless Earbuds & Speaker is a fun audio device perfect for
any team-building festive occasion. It's a wireless speaker that is
also a cradle for earbuds stored inside. Easily access earbuds by
sliding over the case-top panel. Clear and highly-visible full-color
branding on the top of the case-top panel(1.5"" x 1"").","51","Speakers","Tech","Tech > Speakers"
"68559","Soul Buddies","Soul Buddies combines a portable speaker and wireless ear buds into
one amazing fun and convenient audio device that is perfect for many
occasions. Simply connect your device to the wireless speaker to share
your music with friends and switch to private listening with the ear
buds stored inside. Plus, its clever design includes a spring-action
lever clip to easily attach this device to a backpack, handbag, or
carrying case.","51","Speakers","Tech","Tech > Speakers"
"68555","Narwhal Speaker-Lid 30 oz.","Welcome to NARWHAL Life! A world previously unknown where your
favorite, trusty tumbler is transformed into your own musical oasis.
Thanks to the genius of NARWHAL, you no longer have to carry extra
speakers because we just upgraded your spare lid into something cool
that keeps you connected to what matters while you're trying to
disconnect from what doesn't. Fits most standard 30oz stainless steel
tumblers. Use a cable and clip the NARWHAL on any cooler bag, golf
bag, backpack, ...etc","51","Speakers","Tech","Tech > Speakers"
"68552","Sound Machine with Custom Sleeve","The Sound Machine is our new and easy-to-use wellness device. It
provides six types of sounds to help busy business professionals find
calm during or after any busy day at home or office. Beautiful sounds
play from a built-in speaker on the back. The opposite bamboo side
panel displays a cleanly etched laser-engraved logo. It is a compact
device that can be easily kept on desktops or stored in baggage for
travel.","51","Speakers","Tech","Tech > Speakers"
"68551","Sound Machine","The Sound Machine is our new and easy-to-use wellness device. It
provides six types of sounds to help busy business professionals find
calm during or after any busy day at home or office. Beautiful sounds
play from a built-in speaker on the back. The opposite bamboo side
panel displays a cleanly etched laser-engraved logo. It is a compact
device that can be easily kept on desktops or stored in baggage for
travel.","51","Speakers","Tech","Tech > Speakers"
"68538","H2O Floating Speaker","Wireless Speaker Featuring High Definition wireless® 4.2 Technology,
Waterproof Great For Pool, Beach, Boating Or Any Water Activity, Pairs
From Up To 30 Feet Away, 2000 mAh Lithium Polymer Battery Included, Up
To 8 Hours Of Play Time Carabiner Attachment","51","Speakers","Tech","Tech > Speakers"
"68110","Tangelo MagPod Magnetic Wireless Bluetooth Speaker","Quality sound and compact magnetic design that doubles as a phone handle, the Tangelo MagPod is the perfect phone companion!","51","Speakers","Tech","Tech > Speakers"
"68074","JBL Xtreme 4 Bluetooth Speaker","Two woofers, two powerful drivers and dual pumping JBL Bass Radiators effortlessly deliver dynamic, immersive sound with deeper bass and plenty of detail. You'll get lost in the music wherever you are.","51","Speakers","Tech","Tech > Speakers"
"68072","JBL PartyBox Stage 320 Bluetooth Speaker","With the JBL PartyBox Stage 320, you can get the party started anytime, anywhere. Transform any space, inside or outdoors, into a dance floor. Powerful JBL Pro Sound and big thumping bass fill a wide soundstage and get the crowd moving, while their eyes are delighted by an adaptive lightshow of swirling starry lights, cool light trails, and amazing strobe effects synced to your beat. Use the mic and guitar inputs to show off your stage presence. You can steer the party's flow throughout the night with fun interactive party effects. The solid telescopic handle and wide, sturdy wheels mean you can roll the JBL PartyBox Stage 320 just about anywhere, and once you're there, the splash-proof construction means a little rain won't ruin the fun. Best of all, it delivers up to 18 hours of playtime","51","Speakers","Tech","Tech > Speakers"
"68070","JBL Grip Compact Bluetooth Speaker","Easy to grab and easy to hold, the JBL Grip is the speaker that’s always within reach. The JBL Grip is powerful for its size. JBL Grip may be compact, but its pro sound is big—punchy bass and crystal-clear highs. Whether it’s setting the vibe for mindful morning stretches or soundtracking lazy beach days, the JBL Grip is our go-to. The built-in ambient light on the back panel adapts to the moment, so you can set the mood for chill date nights and spontaneous hangs. Use the convenient side-panel control button to switch between light themes, so the mood is always right whether you're winding down or turning up.","51","Speakers","Tech","Tech > Speakers"
"68068","iHome Powerplant Speaker and Charger","Add convenient charging and Bluetooth audio to any room with the iHome PowerPlant. This speaker and charging station resembles a potted plant, making it ideal for in the kitchen, on your nightstand or in the bathroom. Designed to combine aesthetics with functionality, it lets you charge more devices on fewer outlets without a messy tangle of wires. It would also be at home on your desk, offering convenient charging for your devices and lively greenery without the upkeep of a real plant. It also makes a great gift, especially for a design-forward friend.","51","Speakers","Tech","Tech > Speakers"
"68055","Igloo Kooltunes Playmate 14 Qt Cooler","It’s a cooler. It’s a boombox. It’s a blast from the past! We revisited 1989 to bring back our popular KoolTunes, a Playmate with built-in speakers — the party-perfect cooler! But, this time, it’s back and better than ever with wireless Bluetooth connectivity, KoolSync™ true wireless stereo pairing (so you can pump up the volume with stereo sound using TWO KoolTunes), weather-resistant exterior, extended playtime and more.","51","Speakers","Tech","Tech > Speakers"
"68051","Coffee & Vibes Set","Coffee? Check. Vibes? Double check! Rock out with your favorite brew handy with the Coffee & Vibes Set, featuring the BruMate Muv 15 Mug and JBL Go Essential 2 Waterproof Bluetooth Speaker.","51","Speakers","Tech","Tech > Speakers"
"68010","Crosley Scout Record Player","Compact in size but not in sound, the Scout Record Player has all the features of a full-sized stereo system in a sleek, minimalist package. The belt-driven turntable boasts three speeds and a built-in speaker, plus a Bluetooth receiver for streaming when you are not in the mood for vinyl. And for times when you want to drown out the rest of the world, we've included a headphone jack for private listening. With a natural finish that mirrors the warmth of analog music, the Scout will add vintage style to your space.","51","Speakers","Tech","Tech > Speakers"
"68009","Crosley Cruiser Plus Record Player","Some say you can’t improve on a classic, but the Cruiser Plus Record Player proves otherwise. We kept the iconic suitcase design and all the features you love—three speeds, adjustable pitch control, aux-in, and a cueing lever—but gave it a serious upgrade. Unlike other portable record players, we’ve isolated the internal full-range stereo speakers, reducing vibration and distortion so your music stays crystal clear, even when you turn it up. With Bluetooth in and out, you can stream your favorite playlists through the built-in speakers or stream vinyl to your own wireless external speakers.","51","Speakers","Tech","Tech > Speakers"
"67937","TriBoom Outdoor Bluetooth Speaker","The TriBoom Outdoor Bluetooth Speaker is the perfect choice for both indoor and outdoor use! With a powerful 6-watt stereo output and an IPX4 waterproof rating, this speaker is designed to withstand rain, splashes, and even brief submersion, making it ideal for outdoor gatherings. The LED party lights on the sides of the speaker can be easily turned on or off while you enjoy your favorite music. It also features built-in music controls and a microphone, allowing you to control audio and make calls effortlessly. The speaker offers up to 4 hours of playback time at maximum volume and takes no more than 5 hours to charge using the included 30cm USB-A-to-Type-C cable. It is equipped with Bluetooth version 5.4 for seamless connectivity.","51","Speakers","Tech","Tech > Speakers"
"67936","Boost Fabric and Bamboo Wireless Charging Speaker","The Boost Fabric & FSC® Certified Bamboo Speaker with Wireless Charging Pad is perfect for the desk or countertop. The on-trend mixed-material appearance of the bamboo and RPET fabric wrap, combined with multi-color lights, will get anyone’s attention. The speaker's 5-Watt output produces crystal-clear sound. Plus, the top of the speaker is a 10-Watt wireless charging pad that charges any compatible device. For wireless charging, this speaker must be plugged in. The built-in 3000 mAh battery will keep the music playing for over 6 hours. Built-in music and light controls combined with a microphone allow for hands-free operation—Bluetooth® version 5.4. A 39” USB-A-to-Type-C charging Cable is included. The speaker's top is made from FSC® Certified bamboo. Each piece may look different due to the natural bamboo.","51","Speakers","Tech","Tech > Speakers"
"67861","Clip Tune Magnetic Bluetooth Speaker","The Clip Tune Magnetic Outdoor Bluetooth® Speaker is packed with features. It has a built-in magnet on the back that securely attaches to any metal surface, making it a perfect addition to your tailgate party, toolbox, fridge, and more. Additionally, there is a built-in clip that enables you to attach it to your backpack, golf bag, or collar for easy portability. With an IPX5 waterproof rating, you don’t have to worry about splashes damaging the speaker. It includes built-in music controls and a microphone for hands-free operation. The speaker can be charged using the included USB-A to Type-C charging cable. Once fully charged, it offers up to 2 hours of playback at maximum volume and can be recharged from 0% to 100% in less than 1.5 hours. Bluetooth® version 6.0","51","Speakers","Tech","Tech > Speakers"
"67860","PortaBoom Water-Resistant Bluetooth® Speaker","The PortaBoom Water-Resistant Bluetooth® Speaker delivers high-quality sound in a compact size. The battery lasts up to 5 hours at max volume and can be fully charged in 2 hours. With an IPX5 water-resistant rating, you don’t have to worry about the rain or splashes from the pool damaging the speaker. The built-in microphone and music controls let you make or receive calls while controlling the audio. A Type C charging cable is included. The speaker output is three watts. The gift box is made from FSC®-certified material. Bluetooth version 5.4","51","Speakers","Tech","Tech > Speakers"
"67844","Micro Mag Magnetic Bluetooth Speaker","The Micro Mag Magnetic Water-Resistant Bluetooth® Speaker is feature-rich and highly versatile. It comes with a built-in magnet on the back, allowing it to securely attach to any metal surface. This makes it an ideal companion for tailgate parties, toolboxes, fridges, and more. Its compact size also enables it to attach to any MagSafe-compatible phone (iPhone 12 or newer), serving as a convenient phone stand. With an IPX4 waterproof rating, you can use the speaker without worrying about damage from splashes. It includes a built-in microphone for accepting phone calls. The speaker can be charged using the USB-A to Type-C charging cable. Once fully charged, it delivers up to 4 hours of playback at maximum volume and can be recharged from 0% to 100% in less than 2 hours. It utilizes Bluetooth® version 5.4 for seamless connectivity.","51","Speakers","Tech","Tech > Speakers"
"67755","Bose Soundlink Plus Bluetooth Speaker","Play the moment with the Bose SoundLink Plus Portable Speaker. Big enough to bring the bass while still being portable, this new speaker features bold, resonant audio and a tough, ready-for-anything exterior. Experience up to 20 hours¹ of energy-shifting playback. The SoundLink Plus’ tough, ready-for-anything exterior is dust- and waterproof (rated IP67), plus shock and rust-resistant. And a powder coated steel grille with soft-touch silicone means this speaker is ready to bring the music to any moment, anywhere. The speaker features stereo mode which allows you to connect two SoundLink Plus Speakers or pair to another compatible Bose portable speaker. A USB Type C Ouput allows you to use the speaker as a portable powerbank. Built in music controls and a microphone.","51","Speakers","Tech","Tech > Speakers"
